order_id,rider_id,assigned,predicted_eta,wait_before_assignment_sec
O0042453,D0234,True,34.14681698622604,0.0
O0043169,D0243,True,52.772332528697426,0.0
O0042967,D0258,True,35.0493806617952,0.0
O0042462,D0025,True,46.231826169524915,0.0
O0043148,D0168,True,31.691999687901124,0.0
O0042500,D0244,True,44.82300711023784,0.0
O0043056,D0159,True,23.897403089577367,0.0
O0042442,D0050,True,29.473913711363366,0.0
O0043084,D0106,True,37.55417877528489,0.0
O0042954,D0214,True,29.87794677941429,0.0
O0042968,D0256,True,35.534877501117634,0.0
O0042948,D0116,True,38.7014505277699,0.0
O0043005,D0058,True,34.80864835296959,0.0
O0042554,D0061,True,42.91023762791194,0.0
O0042487,D0204,True,35.641495288740174,0.0
O0042525,D0098,True,30.688521466959095,0.0
O0043177,D0210,True,87.43139890190953,0.0
O0043015,D0239,True,34.52311244321265,0.0
O0042435,D0160,True,44.24159930714955,0.0
O0043153,D0205,True,22.993865593024825,0.0
O0042799,D0127,True,43.59944587782386,0.0
O0042888,D0129,True,47.109476925120944,0.0
O0042879,D0280,True,36.31393351517569,0.0
O0042476,D0031,True,29.123671808718747,0.0
O0043130,D0122,True,29.933669273655525,0.0
O0043235,D0117,True,39.76119085492047,0.0
O0042962,D0276,True,40.769338287754174,0.0
O0042966,D0242,True,36.07762630435927,0.0
O0042845,D0089,True,135.101988896545,0.0
O0042957,D0166,True,33.53217595030725,0.0
O0042820,D0016,True,27.551785517466257,0.0
O0042748,D0222,True,26.904710048455723,0.0
O0042754,D0229,True,47.28489162902687,0.0
O0042629,D0274,True,65.26375290166408,0.0
O0042513,D0177,True,34.3814471427582,0.0
O0043209,D0278,True,44.254237637525435,0.0
O0042928,D0017,True,32.66313227425444,0.0
O0042973,D0126,True,45.13145529962897,0.0
O0042647,D0049,True,37.184235036077574,0.0
O0042878,D0150,True,45.28052523033115,0.0
O0042714,D0042,True,43.29328509784822,0.0
O0042499,D0245,True,79.36878296062267,0.0
O0042577,D0277,True,47.65599692058207,0.0
O0042899,D0124,True,59.552801664333586,0.0
O0043003,D0279,True,49.03260962945035,0.0
O0042568,D0010,True,47.094420770982516,0.0
O0042936,D0051,True,37.57816492291146,0.0
O0042960,D0113,True,31.531625429598535,0.0
O0042997,D0252,True,32.00035553578189,0.0
O0042531,D0267,True,42.87207281809013,0.0
O0042834,D0226,True,69.02761569363108,0.0
O0042580,D0014,True,45.924066904975135,0.0
O0042942,D0030,True,21.656651169905636,0.0
O0042592,D0144,True,64.68232673684905,0.0
O0043090,D0203,True,35.33299681668904,0.0
O0042708,D0019,True,20.654068982087423,0.0
O0042524,D0015,True,31.21475297766176,0.0
O0043060,D0080,True,25.89922304373902,0.0
O0042873,D0084,True,25.91100002420761,0.0
O0042632,D0224,True,121.72765829112286,0.0
O0042801,D0157,True,121.69913199331016,0.0
O0043233,D0217,True,26.04123891537273,0.0
O0043196,D0297,True,33.02088222629554,0.0
O0042911,D0004,True,42.300175020399,0.0
O0042671,D0006,True,50.509731361286505,0.0
O0042998,D0027,True,34.2503667153282,0.0
O0042607,D0059,True,44.22794400119715,0.0
O0042909,D0168,True,28.841029612290917,0.0
O0042887,D0291,True,43.69141191553287,0.0
O0042634,D0047,True,37.24647176422728,0.0
O0043143,D0007,True,33.24609941631386,0.0
O0042454,D0282,True,25.440281933909404,0.0
O0042589,D0001,True,28.168952904712803,0.0
O0042612,D0287,True,47.030157060421885,0.0
O0042652,D0143,True,37.91532489279179,0.0
O0043227,D0218,True,32.542216242022604,0.0
O0042627,D0106,True,39.65924938296755,0.0
O0043207,D0095,True,26.65268848138929,0.0
O0043050,D0016,True,32.0681050999444,0.0
O0043061,D0104,True,53.94487351353317,0.0
O0042676,D0024,True,19.258800488220302,0.0
O0042645,D0176,True,41.844344261246164,0.0
O0042590,D0204,True,31.344520532672163,0.0
O0042983,D0110,True,22.752675300103235,0.0
O0042988,D0246,True,38.10570224944983,0.0
O0042864,D0112,True,43.311273537023936,0.0
O0043186,D0043,True,32.92482834424462,0.0
O0042491,D0149,True,30.943996606703234,0.0
O0043122,D0071,True,62.67550371856019,0.0
O0042477,D0088,True,39.078351314618786,0.0
O0043043,D0169,True,57.082819899654766,0.0
O0042494,D0205,True,20.271741086658416,0.0
O0043168,D0017,True,45.055506401758706,0.0
O0042711,D0182,True,37.14265864895623,0.0
O0042536,D0009,True,27.479269522831125,0.0
O0043022,D0160,True,27.92889003008016,0.0
O0042682,D0056,True,35.99876182344237,0.0
O0042459,D0031,True,39.31453019467722,0.0
O0042778,D0263,True,32.91227870000706,0.0
O0042841,D0025,True,52.9171333816622,0.0
O0043071,D0238,True,31.29861450068318,0.0
O0043152,D0032,True,40.140668328535796,0.0
O0043059,D0052,True,48.42472504697208,0.0
O0042717,D0057,True,37.399613293511095,0.0
O0043231,D0165,True,23.217820877006478,0.0
O0043028,D0202,True,29.62157575781478,0.0
O0042657,D0061,True,38.153376231745476,0.0
O0042721,D0040,True,53.795372850770256,0.0
O0043042,D0123,True,24.476102626479545,0.0
O0042889,D0255,True,46.385240242759025,0.0
O0042642,D0015,True,64.86941087730003,0.0
O0042492,D0084,True,75.17918673397045,0.0
O0043075,D0119,True,38.522772119385344,0.0
O0042452,D0186,True,131.9733733234289,0.0
O0042584,D0272,True,46.299714182171385,0.0
O0042518,D0296,True,39.8425455851023,0.0
O0042474,D0058,True,31.690693268088886,0.0
O0043226,D0099,True,41.692371960183806,0.0
O0042905,D0199,True,52.02250252168672,0.0
O0042471,D0117,True,36.169651322426546,0.0
O0042587,D0151,True,26.715233480306768,0.0
O0042445,D0019,True,28.298557959075698,0.0
O0042901,D0034,True,36.604863761913684,0.0
O0042790,D0042,True,29.229988764239124,0.0
O0042824,D0044,True,42.362147333636415,0.0
O0042699,D0041,True,32.113196132704104,0.0
O0042719,D0133,True,66.2797627435034,0.0
O0042543,D0051,True,23.953340059440798,0.0
O0042655,D0079,True,33.77377155610908,0.0
O0043157,D0231,True,43.277188201587855,0.0
O0043181,D0297,True,130.4434873816217,0.0
O0042740,D0001,True,34.18244919272207,0.0
O0042965,D0080,True,23.97894885922433,0.0
O0043083,D0109,True,38.31228939117966,0.0
O0042902,D0196,True,23.015536454124902,0.0
O0043202,D0264,True,40.7236956289387,0.0
O0042945,D0029,True,31.13188594800929,0.0
O0042482,D0113,True,23.067287079077623,0.0
O0042964,D0010,True,43.02243578328781,0.0
O0043021,D0212,True,18.083673208522725,0.0
O0042600,D0279,True,31.41175751556942,0.0
O0042451,D0046,True,42.243770332491756,0.0
O0043166,D0097,True,32.337319361437,0.0
O0043023,D0027,True,26.978742019335648,0.0
O0042908,D0143,True,39.586547598340836,0.0
O0042606,D0197,True,44.24695015520636,0.0
O0043108,D0004,True,57.986335297465615,0.0
O0043197,D0271,True,21.58537030104525,0.0
O0042830,D0101,True,22.223833687227298,0.0
O0042979,D0110,True,44.11303629591737,0.0
O0042818,D0149,True,108.4389253312922,0.0
O0042844,D0175,True,37.6248408363447,0.0
O0042472,D0014,True,29.150372326588986,0.0
O0042443,D0252,True,56.76646672367211,0.0
O0042919,D0274,True,46.778256874269864,0.0
O0042595,D0037,True,21.448059560962,0.0
O0043054,D0289,True,33.485856582784955,0.0
O0042763,D0178,True,66.04439459925675,0.0
O0042641,D0165,True,43.13051061230587,0.0
O0042464,D0267,True,30.242272850875317,0.0
O0043131,D0160,True,27.715321383548222,0.0
O0043221,D0043,True,38.92805737876505,0.0
O0042672,D0191,True,26.382910793317045,0.0
O0042926,D0095,True,27.895013021170264,0.0
O0042586,D0130,True,29.859877158058254,0.0
O0043064,D0203,True,29.232952819190295,0.0
O0042828,D0286,True,20.150265321218384,0.0
O0042479,D0198,True,30.928020110033117,0.0
O0042563,D0051,True,22.43213435046792,0.0
O0043062,D0112,True,28.949651486084704,0.0
O0043179,D0212,True,25.541198217031848,0.0
O0043144,D0282,True,23.391653123471414,0.0
O0042939,D0009,True,35.736455307221,0.0
O0042726,D0006,True,28.439718900847673,0.0
O0043237,D0193,True,21.926730093057895,0.0
O0042515,D0104,True,52.47368062082755,0.0
O0042914,D0131,True,83.26560325956225,0.0
O0043188,D0154,True,30.818168642100606,0.0
O0043000,D0195,True,35.43063004496791,0.0
O0043133,D0238,True,15.874222450947073,0.0
O0043027,D0012,True,27.573831134148648,0.0
O0042831,D0030,True,96.85674362952214,0.0
O0042727,D0050,True,29.433889073931752,0.0
O0043127,D0031,True,23.66681500706528,0.0
O0042622,D0034,True,32.39620523148825,0.0
O0042784,D0138,True,28.09430872626549,0.0
O0042852,D0296,True,20.51535992890399,0.0
O0042884,D0080,True,20.850847991456043,0.0
O0042956,D0056,True,27.504319532409184,0.0
O0042540,D0035,True,22.9341891698624,0.0
O0043182,D0248,True,19.979451912760936,0.0
O0042680,D0052,True,55.88221083537917,0.0
O0043214,D0204,True,39.19468081552762,0.0
O0042702,D0077,True,30.488031991530736,0.0
O0042666,D0215,True,30.0532372179412,0.0
O0042625,D0250,True,27.06804687919509,0.0
O0042931,D0262,True,22.950621447198944,0.0
O0042613,D0181,True,36.46540073104364,0.0
O0042601,D0019,True,25.8154566248503,0.0
O0042530,D0111,True,35.05268456635208,0.0
O0042490,D0275,True,25.597131271295282,0.0
O0043225,D0036,True,37.25762262655188,0.0
O0043006,D0147,True,32.92535196686901,0.0
O0042797,D0103,True,22.62528951609947,0.0
O0043199,D0238,True,25.267200408697207,0.0
O0043159,D0169,True,39.722710858393945,0.0
O0042644,D0071,True,28.532957890285665,0.0
O0042877,D0212,True,41.07335385531414,0.0
O0042654,D0109,True,37.71016621336571,0.0
O0043081,D0130,True,31.710245865341555,0.0
O0042636,D0286,True,28.582551246306366,0.0
O0042437,D0229,True,37.42437078444604,0.0
O0042510,D0046,True,35.265276419914024,0.0
O0043111,D0276,True,28.438359946486464,0.0
O0043097,D0264,True,26.48928003390989,0.0
O0042789,D0014,True,31.131033159851615,0.0
O0042599,D0160,True,49.367672802220255,0.0
O0042975,D0189,True,28.10484651856673,0.0
O0042532,D0255,True,26.813794284134232,0.0
O0042859,D0047,True,19.32618174800124,0.0
O0042516,D0187,True,34.13851021261313,0.0
O0042745,D0029,True,21.582228799726714,0.0
O0042681,D0162,True,20.935017374388718,0.0
O0042882,D0085,True,27.524894914501758,0.0
O0042615,D0232,True,36.98017444312372,0.0
O0042929,D0227,True,27.516118993289616,0.0
O0042450,D0097,True,37.087372616666805,0.0
O0042777,D0010,True,80.19153657096538,0.0
O0042963,D0165,True,20.82491450506321,0.0
O0043156,D0268,True,27.03527538741667,0.0
O0042635,D0254,True,22.354537617209914,0.0
O0043072,D0126,True,34.68845601319544,0.0
O0042822,D0133,True,77.25544083986303,0.0
O0042812,D0098,True,29.696599734509775,0.0
O0043118,D0043,True,38.45989432167602,0.0
O0042747,D0281,True,26.133652628965116,0.0
O0043080,D0205,True,30.838171959951993,0.0
O0043163,D0051,True,32.32831243372886,0.0
O0042892,D0270,True,29.21963538944732,0.0
O0043074,D0027,True,41.905723964236586,0.0
O0043162,D0112,True,34.15360778211672,0.0
O0042665,D0042,True,22.784590629758007,0.0
O0043089,D0017,True,70.49854668521715,0.0
O0043126,D0021,True,23.97839547074605,0.0
O0042649,D0071,True,27.412240931809666,0.0
O0042618,D0195,True,23.610398764235498,0.0
O0043020,D0104,True,76.99868712519391,0.0
O0042791,D0143,True,23.65836146899921,0.0
O0042707,D0130,True,25.1041288996986,0.0
O0042533,D0050,True,41.86437308636086,0.0
O0042753,D0072,True,35.73213608646274,0.0
O0043154,D0193,True,35.34261769166771,0.0
O0042900,D0264,True,32.51400483915715,0.0
O0042594,D0014,True,30.403114190376712,0.0
O0042809,D0218,True,25.757173137655876,0.0
O0042534,D0097,True,29.887738909704066,0.0
O0042687,D0165,True,32.962920920122805,0.0
O0042537,D0281,True,16.928207554592248,0.0
O0042710,D0268,True,32.700818228661646,0.0
O0042810,D0282,True,23.305957095588923,0.0
O0042551,D0122,True,28.33538818899701,0.0
O0042503,D0147,True,35.35901040036109,0.0
O0042750,D0148,True,20.570413591960836,0.0
O0042608,D0162,True,19.922626149214814,0.0
O0042757,D0131,True,28.710242546515907,0.0
O0042959,D0254,True,24.302630332992745,0.0
O0042952,D0271,True,26.1780377828917,0.0
O0043192,D0029,True,30.1385214159478,0.0
O0043017,D0223,True,28.563331134533605,0.0
O0042575,D0130,True,25.84722415628551,0.0
O0042620,D0006,True,33.63757005055968,0.0
O0042523,D0281,True,16.548943306819602,0.0
O0042770,D0288,True,25.333659115151306,0.0
O0043155,D0245,True,28.04453017498687,0.0
O0043055,D0252,True,64.63054642456295,0.0
O0043142,D0111,True,31.63420053527568,0.0
O0042861,D0160,True,31.81243268008362,0.0
O0043105,D0275,True,17.828925193476607,0.0
O0043076,D0019,True,28.98092841395095,0.0
O0042556,D0051,True,42.62552927102384,0.0
O0043234,D0077,True,26.330821878908193,0.0
O0042858,D0156,True,25.3989565046504,0.0
O0043009,D0162,True,31.017686516213452,0.0
O0043180,D0171,True,28.88783017291109,0.0
O0042651,D0193,True,48.550647447032034,0.0
O0042949,D0282,True,29.33568271047269,0.0
O0042986,D0071,True,24.735678324322556,0.0
O0042550,D0098,True,23.040671238693335,0.0
O0043086,D0281,True,26.94131960845948,0.0
O0042626,D0169,True,27.77297469085761,0.0
O0043165,D0123,True,16.921084245359467,0.0
O0042559,D0125,True,15.095248072550334,0.0
O0042958,D0085,True,35.70653364021415,0.0
O0042922,D0227,True,23.78730105731131,0.0
O0042573,D0286,True,47.401744354344125,0.0
O0042709,D0017,True,23.07720786861135,0.0
O0042555,D0135,True,32.15872564699189,0.0
O0043092,D0275,True,35.66045385194003,0.0
O0042567,D0131,True,28.502471329465614,0.0
O0042628,D0205,True,20.996155671874433,0.0
O0043123,D0288,True,26.916156357176465,0.0
O0042935,D0254,True,23.77230870737109,0.0
O0042811,D0071,True,25.470905067586024,0.0
O0043119,D0169,True,32.83430588869689,0.0
O0042758,D0162,True,20.987594563934337,0.0
O0043139,D0046,True,38.10864439302573,0.0
O0042996,D0191,True,25.39765479173509,0.0
O0042700,D0131,True,24.648293247379698,0.0
O0042631,D0218,True,26.529603896819996,0.0
O0043161,D0252,True,21.76923851136617,0.0
O0042897,D0103,True,25.103065549510355,0.0
O0042793,D0071,True,30.94720595518146,0.0
O0042638,D0183,True,29.155683636163314,0.0
O0042526,D0149,True,22.81685863250263,0.0
O0042659,D0264,True,28.832781311022977,0.0
O0043014,D0281,True,18.053176196150524,0.0
O0042481,D0014,True,27.898102867543365,0.0
O0043124,D0246,True,20.788763773456285,0.0
O0042653,D0193,True,42.44309775737912,0.0
O0042806,D0056,True,34.10901864874911,0.0
O0043029,D0254,True,48.65318107103377,0.0
O0043030,D0148,True,29.358174049292202,0.0
O0042738,D0074,True,31.565282651717627,0.0
O0042692,D0096,True,20.341912274843875,0.0
O0042718,D0225,True,33.91035948224501,0.0
O0042771,D0227,True,25.968078527756248,0.0
O0042488,D0125,True,19.837259473528974,0.0
O0042677,D0281,True,30.73351650486908,0.0
O0043034,D0111,True,23.459382155450697,0.0
O0042995,D0162,True,64.85662771760713,0.0
O0042875,D0275,True,19.405140100004182,0.0
O0042843,D0169,True,36.06242898068861,0.0
O0042838,D0139,True,27.55447506182133,0.0
O0042637,D0264,True,24.410589834977095,0.0
O0042924,D0248,True,39.64713891082717,0.0
O0043239,D0096,True,24.901373914654044,0.0
O0042434,D0252,True,16.932400079515507,0.0
O0042475,D0068,True,23.644573953407125,0.0
O0042987,D0131,True,25.663408415970302,0.0
O0042857,D0008,True,25.19651346831739,0.0
O0042764,D0125,True,32.02222062944688,0.0
O0042441,D0195,True,48.02586115754754,0.0
O0042701,D0017,True,45.08867677236406,0.0
O0043342,D0131,True,23.94773535988028,0.0
O0043548,D0143,True,19.734148185832947,0.0
O0043840,D0252,True,54.8601274572363,0.0
O0043277,D0215,True,53.38347616171116,0.0
O0043653,D0160,True,62.33502016675189,0.0
O0043765,D0015,True,21.458997803390652,0.0
O0043303,D0143,True,22.446275515599297,0.0
O0043581,D0162,True,18.47035584948584,0.0
O0043487,D0275,True,27.47328174069851,0.0
O0043308,D0035,True,29.03664546482024,0.0
O0043365,D0013,True,14.392345901638938,0.0
O0043281,D0110,True,24.584567521572396,0.0
O0043836,D0021,True,30.366574288786257,0.0
O0043794,D0061,True,56.331517847236576,0.0
O0043328,D0130,True,21.188088587512308,0.0
O0043475,D0205,True,22.613510941293328,0.0
O0043405,D0117,True,27.34364324048519,0.0
O0043713,D0099,True,35.278249733753405,0.0
O0043675,D0077,True,42.02555050493325,0.0
O0043546,D0130,True,19.429635990597127,0.0
O0043859,D0118,True,16.52144351284513,0.0
O0043383,D0071,True,36.99110449241792,0.0
O0043654,D0281,True,20.332758691851026,0.0
O0043441,D0003,True,14.045451321613873,0.0
O0043681,D0013,True,27.596873012973205,0.0
O0043909,D0225,True,21.902322622954333,0.0
O0043710,D0006,True,29.885813652207823,0.0
O0043543,D0162,True,25.27850040946705,0.0
O0043652,D0078,True,28.27380613165274,0.0
O0043285,D0022,True,55.11985966083745,0.0
O0043745,D0112,True,22.686195517832054,0.0
O0043484,D0056,True,16.34343744620178,0.0
O0043407,D0276,True,23.610587313360995,0.0
O0043526,D0130,True,21.065049172805637,0.0
O0043541,D0097,True,23.374376222067866,0.0
O0043887,D0227,True,15.223822225665629,0.0
O0043810,D0225,True,29.739569671458877,0.0
O0043602,D0148,True,20.18251244714558,0.0
O0043341,D0205,True,17.88715979595524,0.0
O0043898,D0156,True,20.5026411742154,0.0
O0043315,D0031,True,30.954333747696744,0.0
O0043324,D0068,True,22.76470454108634,0.0
O0043841,D0030,True,31.265739835236086,0.0
O0043346,D0248,True,23.75709459975562,0.0
O0043461,D0097,True,22.98060618207063,0.0
O0043858,D0042,True,25.65114764173756,0.0
O0043603,D0071,True,24.596686329428156,0.0
O0043692,D0013,True,14.826548918779768,0.0
O0043453,D0143,True,23.63885419287977,0.0
O0043677,D0205,True,39.894176493826336,0.0
O0043666,D0078,True,26.835911551263163,0.0
O0043908,D0125,True,17.19590951425499,0.0
O0043779,D0069,True,23.661900074393706,0.0
O0043635,D0014,True,30.787115641078444,0.0
O0043827,D0003,True,20.05458202455992,0.0
O0043736,D0212,True,19.878381103864406,0.0
O0043890,D0248,True,22.96448461600673,0.0
O0043243,D0246,True,15.964361364546194,0.0
O0043419,D0143,True,35.43677684367268,0.0
O0043883,D0238,True,29.754477713869598,0.0
O0043276,D0227,True,19.70367038241517,0.0
O0043436,D0246,True,28.911992841964224,0.0
O0043331,D0080,True,26.633486134431976,0.0
O0043651,D0074,True,28.386311749653608,0.0
O0043578,D0238,True,23.658794571082694,0.0
O0043427,D0006,True,35.89676622567848,0.0
O0043523,D0050,True,28.067452144047422,0.0
O0043614,D0276,True,26.906426428457028,0.0
O0043476,D0148,True,21.411733986238392,0.0
O0043553,D0225,True,22.627235661806644,0.0
O0043907,D0268,True,18.534195457461166,0.0
O0043573,D0191,True,22.636077016487278,0.0
O0043295,D0072,True,27.7298811274257,0.0
O0043832,D0122,True,23.580946430497246,0.0
O0043669,D0135,True,47.53095594482764,0.0
O0043355,D0162,True,30.387277775150345,0.0
O0043604,D0138,True,29.023848070230645,0.0
O0043469,D0276,True,27.50880418039843,0.0
O0043663,D0169,True,59.4565811727376,0.0
O0043683,D0034,True,23.083517225758918,0.0
O0043409,D0081,True,16.63971459652266,0.0
O0043367,D0035,True,17.05058082110037,0.0
O0043519,D0032,True,24.492599854649967,0.0
O0043874,D0014,True,22.839570228625142,0.0
O0043274,D0254,True,34.325057930481286,0.0
O0043470,D0275,True,33.10503442216928,0.0
O0043373,D0027,True,24.415495471214157,0.0
O0043888,D0078,True,48.52238059279908,0.0
O0043267,D0097,True,16.865057624402453,0.0
O0043866,D0248,True,35.17116480652429,0.0
O0043912,D0239,True,29.733814269298854,0.0
O0043696,D0241,True,29.080210919398187,0.0
O0043660,D0184,True,16.432237160058136,0.0
O0043510,D0143,True,27.964368377286117,0.0
O0043730,D0211,True,58.84866707115406,0.0
O0043946,D0110,True,29.063818769018194,0.0
O0043902,D0111,True,23.445215268185013,0.0
O0043392,D0081,True,15.223017593897355,0.0
O0043926,D0013,True,16.7671338959656,0.0
O0043798,D0014,True,21.24476081522382,0.0
O0043398,D0096,True,32.17469010348785,0.0
O0043915,D0057,True,22.968207877722115,0.0
O0043275,D0100,True,23.748804216082654,0.0
O0043759,D0215,True,33.22988536187706,0.0
O0043922,D0295,True,24.92534146766937,0.0
O0043782,D0027,True,23.75702799826405,0.0
O0043925,D0264,True,32.9475676379051,0.0
O0043930,D0273,True,26.26160829696529,0.0
O0043615,D0068,True,26.67037399273285,0.0
O0043431,D0097,True,26.894670469998438,0.0
O0043933,D0214,True,24.27304402175893,0.0
O0043404,D0012,True,24.428550174112054,0.0
O0043788,D0071,True,81.22290643516774,0.0
O0043665,D0032,True,32.17763754046389,0.0
O0043290,D0011,True,25.701371627793208,0.0
O0043843,D0013,True,21.88444612631826,0.0
O0043676,D0015,True,24.372632679635053,0.0
O0043848,D0225,True,25.639437414239694,0.0
O0043767,D0052,True,19.810679913485032,0.0
O0043388,D0081,True,20.02821249862569,0.0
O0043607,D0183,True,26.53288013543281,0.0
O0043336,D0232,True,41.02528454627432,0.0
O0043454,D0034,True,29.44361696991881,0.0
O0043434,D0057,True,19.949494281070493,0.0
O0043369,D0085,True,69.50534831297536,0.0
O0043377,D0100,True,34.52228897893063,0.0
O0043911,D0111,True,19.25132313770076,0.0
O0043726,D0019,True,22.404134778334225,0.0
O0043444,D0110,True,32.75787510050604,0.0
O0043649,D0122,True,26.233406146089592,0.0
O0043437,D0171,True,24.123002646112205,0.0
O0043396,D0014,True,34.20373212122316,0.0
O0043645,D0246,True,31.725480995761526,0.0
O0043738,D0138,True,26.34016313246314,0.0
O0043241,D0191,True,19.429348564146473,0.0
O0043833,D0227,True,30.017134082026757,0.0
O0043535,D0252,True,52.80981198792779,0.0
O0043389,D0148,True,15.746707764885691,0.0
O0043688,D0205,True,34.03156472098469,0.0
O0043655,D0268,True,22.65311952934166,0.0
O0043612,D0143,True,36.72864969047169,0.0
O0043372,D0006,True,23.144251772064386,0.0
O0043399,D0264,True,20.339138108190618,0.0
O0043814,D0027,True,26.271318081133174,0.0
O0043620,D0195,True,38.31023056639202,0.0
O0043633,D0057,True,36.8489917664123,0.0
O0043787,D0056,True,22.58981469992186,0.0
O0043891,D0081,True,21.43446784917264,0.0
O0043307,D0282,True,29.863632570099483,0.0
O0043380,D0233,True,25.804571891606116,0.0
O0043311,D0046,True,30.571509412167778,0.0
O0043680,D0281,True,45.80299680890135,0.0
O0043650,D0097,True,59.92719301968985,0.0
O0043864,D0130,True,40.35505125627946,0.0
O0043809,D0171,True,15.92477795585127,0.0
O0043733,D0105,True,50.92422068356738,0.0
O0043539,D0191,True,20.808814478772838,0.0
O0043507,D0273,True,21.787698624395052,0.0
O0043560,D0208,True,28.57306389066587,0.0
O0043449,D0239,True,27.843956956383135,0.0
O0043361,D0275,True,23.974084552031655,0.0
O0043557,D0111,True,20.287957684200542,0.0
O0043417,D0165,True,22.973169392724405,0.0
O0043319,D0019,True,27.87344617558182,0.0
O0043875,D0096,True,24.169920061917686,0.0
O0043255,D0222,True,22.3177148375662,0.0
O0043608,D0225,True,51.75513344925889,0.0
O0043291,D0080,True,24.77822852401936,0.0
O0043861,D0032,True,29.097244851687783,0.0
O0043816,D0074,True,31.6431931853349,0.0
O0043466,D0112,True,19.736438563946173,0.0
O0043273,D0227,True,25.54225618360224,0.0
O0043878,D0189,True,49.876463023493464,0.0
O0043694,D0246,True,25.487617195769726,0.0
O0043862,D0200,True,18.746942940465782,0.0
O0043558,D0013,True,26.65894357437125,0.0
O0043617,D0138,True,31.359449187018715,0.0
O0043679,D0056,True,35.76273031425592,0.0
O0043562,D0184,True,31.459125339511008,0.0
O0043598,D0214,True,31.232961087895532,0.0
O0043459,D0149,True,29.185085659117277,0.0
O0043395,D0168,True,35.56623502360316,0.0
O0043318,D0100,True,19.77247034315748,0.0
O0043826,D0102,True,43.909656197532044,0.0
O0043455,D0117,True,23.773345422944487,0.0
O0043257,D0268,True,25.19408896592836,0.0
O0043403,D0147,True,14.92152152124487,0.0
O0043877,D0099,True,24.92029690764287,0.0
O0043323,D0027,True,29.808310483274724,0.0
O0043264,D0131,True,35.129601426997624,0.0
O0043313,D0015,True,26.515768854095548,0.0
O0043661,D0012,True,31.28798574517546,0.0
O0043240,D0021,True,23.064628828621338,0.0
O0043505,D0035,True,24.999411860845672,0.0
O0043722,D0088,True,20.417394878901547,0.0
O0043375,D0164,True,24.230583558218452,0.0
O0043489,D0096,True,26.042567159171483,0.0
O0043544,D0239,True,82.7367325499575,0.0
O0043698,D0264,True,27.253238905020776,0.0
O0043940,D0162,True,54.96988578012347,0.0
O0043438,D0208,True,32.42168170050374,0.0
O0043309,D0212,True,20.852289800820316,0.0
O0043728,D0222,True,22.019694040887913,0.0
O0043742,D0113,True,25.93313011520184,0.0
O0043744,D0108,True,22.333846248337508,0.0
O0043270,D0154,True,20.272497082961983,0.0
O0043619,D0085,True,29.297179912073542,0.0
O0043784,D0111,True,18.423793675650266,0.0
O0043260,D0125,True,29.05693527469804,0.0
O0043263,D0276,True,21.994894527114205,0.0
O0043561,D0273,True,28.222328804888537,0.0
O0043880,D0057,True,17.247621766148523,0.0
O0043850,D0013,True,36.60290332859368,0.0
O0043624,D0191,True,42.62426514979374,0.0
O0043805,D0227,True,21.56923676538603,0.0
O0043468,D0246,True,22.12701692912778,0.0
O0043634,D0080,True,18.232483139360042,0.0
O0043800,D0117,True,31.370855368685298,0.0
O0043741,D0205,True,31.72154775052524,0.0
O0043882,D0078,True,22.796744814515336,0.0
O0043631,D0034,True,28.031254207289507,0.0
O0043321,D0118,True,24.65443661542488,0.0
O0043512,D0281,True,71.31551623878242,0.0
O0043839,D0015,True,34.33196605051413,0.0
O0043780,D0148,True,24.50859130632534,0.0
O0043847,D0184,True,30.61641183075048,0.0
O0043849,D0220,True,38.92169883912108,0.0
O0043245,D0027,True,28.13099483595593,0.0
O0043366,D0149,True,23.028522508738476,0.0
O0043329,D0050,True,23.41309181241943,0.0
O0043838,D0241,True,18.741460024741507,0.0
O0043537,D0154,True,15.57782084342015,0.0
O0043932,D0131,True,23.196409169006895,0.0
O0043460,D0035,True,21.92189725559703,0.0
O0043305,D0168,True,16.3141139449255,0.0
O0043753,D0261,True,17.05116394130789,0.0
O0043345,D0143,True,91.98483458933546,0.0
O0043317,D0089,True,46.82390867026569,0.0
O0043748,D0222,True,23.60007235459467,0.0
O0043494,D0208,True,31.691783956903354,0.0
O0043547,D0085,True,30.555090924600286,0.0
O0043347,D0078,True,20.805116831553953,0.0
O0043899,D0126,True,24.286987301727923,0.0
O0043705,D0007,True,34.53483854740794,0.0
O0043359,D0278,True,19.706398811368274,0.0
O0043421,D0057,True,29.979242772459557,0.0
O0043637,D0117,True,36.6896551326964,0.0
O0043600,D0130,True,41.87053095519731,0.0
O0043467,D0112,True,40.375936922754526,0.0
O0043647,D0027,True,77.13483997048542,0.0
O0043352,D0131,True,79.48861635631378,0.0
O0043714,D0154,True,23.083288604310987,0.0
O0043906,D0015,True,22.757364920340578,0.0
O0043792,D0147,True,19.391881523311497,0.0
O0043418,D0019,True,18.998239873083143,0.0
O0043533,D0107,True,22.586611931094303,0.0
O0043671,D0149,True,23.743583083312938,0.0
O0043556,D0261,True,27.64531377159134,0.0
O0043729,D0267,True,23.527289273474274,0.0
O0043762,D0222,True,26.26498275095178,0.0
O0043756,D0266,True,26.731396758735897,0.0
O0043918,D0244,True,39.9222779971595,0.0
O0043516,D0050,True,18.097483844612675,0.0
O0043426,D0080,True,20.34054506689222,0.0
